status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
1,3,priv,36,38,divorced,yes_rec,fixed,35,0.0,12500.0,0.0,3000,4800
0,10,owner,48,33,married,no_rec,fixed,45,110.0,5000.0,0.0,1000,1160
1,2,rent,48,56,single,no_rec,freelance,51,157.0,11000.0,4500.0,1000,2008
0,4,0,60,25,single,no_rec,fixed,35,162.0,0.0,0.0,1800,2999
1,7,parents,60,33,single,no_rec,partime,35,70.0,0.0,0.0,1300,1438
0,5,parents,48,27,married,yes_rec,freelance,45,175.0,0.0,0.0,1000,1342
0,16,parents,24,44,single,no_rec,freelance,35,86.0,0.0,0.0,700,950
0,0,parents,24,26,single,no_rec,partime,35,69.0,0.0,0.0,107,125
1,7,owner,60,28,married,yes_rec,fixed,60,148.0,8000.0,0.0,920,1021
1,2,0,48,25,married,no_rec,fixed,35,129.0,0.0,0.0,1580,1925
1,3,rent,60,44,separated,yes_rec,fixed,60,150.0,0.0,0.0,1650,1772
0,1,owner,24,38,married,no_rec,fixed,60,102.0,3500.0,0.0,850,1260
0,7,owner,48,32,married,yes_rec,fixed,45,140.0,5500.0,0.0,550,1250
1,2,owner,60,24,single,no_rec,partime,35,120.0,3000.0,0.0,1400,1513
0,1,parents,60,42,married,no_rec,fixed,60,66.0,7000.0,0.0,950,1589
0,27,rent,24,50,married,no_rec,fixed,47,115.0,0.0,0.0,500,1636
0,6,owner,60,31,married,no_rec,fixed,35,84.0,3000.0,0.0,1400,1724
0,3,owner,60,26,married,no_rec,fixed,45,128.0,3000.0,0.0,1300,1790
0,9,priv,60,32,married,no_rec,fixed,60,155.0,12000.0,5000.0,1200,1400
1,5,parents,24,26,single,no_rec,fixed,35,140.0,0.0,0.0,450,900
0,3,rent,48,26,married,no_rec,fixed,58,230.0,0.0,0.0,1150,1316
1,20,0,60,47,married,yes_rec,fixed,105,0.0,0.0,0.0,750,843
0,18,priv,60,49,married,no_rec,fixed,60,140.0,4000.0,0.0,1050,1097
0,19,owner,60,54,widow,yes_rec,fixed,35,207.0,11000.0,4000.0,800,1336
0,5,rent,36,40,separated,no_rec,fixed,43,75.0,0.0,0.0,400,650
0,8,owner,60,33,married,no_rec,freelance,45,250.0,10000.0,0.0,2500,3250
0,2,0,36,35,separated,no_rec,fixed,35,200.0,0.0,0.0,1600,1671
1,1,owner,12,56,married,no_rec,other,60,0.0,3500.0,0.0,500,1705
0,10,owner,60,26,married,no_rec,fixed,45,135.0,5000.0,3700.0,1600,1767
0,14,owner,36,34,married,no_rec,fixed,60,143.0,5000.0,0.0,1400,1939
0,13,parents,48,31,married,no_rec,fixed,35,90.0,0.0,0.0,1000,1395
0,4,ignore,60,62,married,no_rec,freelance,35,102.0,8000.0,0.0,1200,1405
0,20,owner,60,46,single,no_rec,fixed,35,250.0,25000.0,4000.0,1450,1566
0,15,owner,60,49,married,no_rec,fixed,60,162.0,5000.0,0.0,1700,2081
0,24,owner,60,46,married,no_rec,fixed,60,140.0,6000.0,1000.0,1100,1653
0,10,owner,36,36,married,no_rec,fixed,35,235.0,12000.0,1700.0,1500,1985
0,2,parents,36,24,single,no_rec,fixed,35,60.0,0.0,0.0,450,750
0,21,owner,24,44,married,no_rec,fixed,60,124.0,4000.0,0.0,800,2400
1,1,rent,60,24,married,yes_rec,partime,42,70.0,0.0,0.0,1700,1761
0,11,owner,48,27,married,no_rec,fixed,35,140.0,4000.0,0.0,1500,1641
0,12,owner,60,27,married,yes_rec,fixed,35,100.0,3000.0,0.0,1300,1359
0,5,rent,36,51,married,no_rec,fixed,63,184.0,0.0,0.0,635,785
1,6,owner,48,26,married,yes_rec,fixed,35,90.0,5000.0,0.0,1390,1594
0,1,rent,48,37,married,yes_rec,partime,72,116.0,6000.0,0.0,1400,1661
0,10,owner,60,41,married,no_rec,other,35,57.0,5000.0,0.0,1300,1863
1,0,owner,60,27,married,no_rec,partime,75,210.0,7000.0,4800.0,1250,1315
1,1,owner,48,20,single,no_rec,fixed,35,53.0,2000.0,1600.0,1100,1100
0,0,parents,60,24,single,no_rec,partime,35,111.0,3000.0,1200.0,850,1412
0,10,owner,24,50,married,no_rec,freelance,60,200.0,0.0,0.0,500,1131
0,10,owner,60,32,married,no_rec,fixed,60,160.0,4000.0,1800.0,1050,1303
1,2,owner,60,30,married,yes_rec,freelance,45,0.0,5000.0,700.0,1000,2200
0,16,owner,60,32,married,no_rec,fixed,60,159.0,4000.0,0.0,1500,1736
1,0,rent,60,19,single,no_rec,other,35,0.0,0.0,0.0,900,1158
0,10,owner,6,39,married,no_rec,freelance,75,67.0,8000.0,0.0,430,500
1,9,0,60,30,married,yes_rec,fixed,60,109.0,0.0,0.0,1250,1560
1,7,0,36,38,married,yes_rec,freelance,35,59.0,0.0,0.0,1000,2246
0,3,parents,36,28,single,no_rec,fixed,35,74.0,0.0,0.0,350,550
0,6,owner,48,51,married,no_rec,freelance,45,106.0,12000.0,0.0,1035,1410
1,0,parents,48,21,single,no_rec,partime,35,48.0,0.0,0.0,1850,1877
1,3,parents,60,23,single,no_rec,fixed,35,62.0,0.0,0.0,1100,1300
0,1,owner,24,39,married,no_rec,other,35,70.0,4000.0,0.0,525,1771
1,3,rent,36,39,married,no_rec,fixed,90,150.0,0.0,0.0,300,700
0,12,owner,48,39,married,no_rec,freelance,60,95.0,6000.0,0.0,1300,1600
1,0,priv,36,31,married,no_rec,partime,35,202.0,6000.0,0.0,1300,1663
0,2,rent,60,24,married,no_rec,fixed,55,100.0,4000.0,0.0,1750,1900
1,2,priv,48,37,married,yes_rec,partime,75,115.0,2000.0,0.0,850,1194
0,2,parents,60,24,single,no_rec,fixed,35,164.0,0.0,0.0,900,1516
0,0,parents,24,20,single,no_rec,fixed,35,155.0,7000.0,0.0,1450,1688
0,4,owner,48,40,married,yes_rec,fixed,60,150.0,3500.0,200.0,800,800
1,21,owner,60,63,married,yes_rec,fixed,60,165.0,3000.0,0.0,1250,1424
1,14,rent,60,38,married,no_rec,fixed,71,108.0,0.0,0.0,1400,1693
0,25,owner,60,51,married,no_rec,fixed,35,93.0,3500.0,0.0,900,995
1,6,0,60,30,married,no_rec,fixed,60,133.0,0.0,0.0,1300,1388
0,3,owner,36,37,married,no_rec,fixed,60,55.0,0.0,0.0,1500,2315
0,13,owner,36,39,married,no_rec,fixed,35,148.0,14000.0,0.0,300,850
0,5,parents,24,31,single,no_rec,fixed,35,130.0,0.0,0.0,200,1447
0,16,0,60,34,married,no_rec,fixed,60,120.0,6000.0,0.0,1350,1487
0,3,parents,48,20,single,no_rec,freelance,35,0.0,7000.0,0.0,1000,1362
0,5,0,18,65,married,yes_rec,other,35,99.0,0.0,0.0,375,675
0,16,rent,48,32,single,yes_rec,fixed,47,120.0,0.0,0.0,800,1224
0,2,rent,48,29,single,no_rec,fixed,60,250.0,0.0,0.0,1000,1179
0,0,parents,60,31,married,no_rec,other,75,37.0,0.0,0.0,1500,2084
0,23,parents,60,37,single,no_rec,freelance,35,0.0,4500.0,0.0,1950,2336
0,6,owner,48,55,married,no_rec,freelance,45,74.0,16000.0,1500.0,2000,3753
1,0,parents,36,19,single,no_rec,freelance,35,0.0,0.0,0.0,400,495
1,1,0,60,21,single,no_rec,partime,45,0.0,0.0,0.0,1100,1480
1,3,parents,60,25,married,no_rec,fixed,35,70.0,0.0,0.0,1300,1332
0,5,owner,36,58,married,yes_rec,other,45,79.0,7000.0,0.0,400,1234
1,0,rent,48,20,single,yes_rec,partime,56,105.0,0.0,0.0,1100,1289
0,9,priv,48,27,married,no_rec,fixed,45,102.0,5000.0,360.0,1300,1537
0,0,owner,48,29,married,no_rec,other,60,50.0,11000.0,0.0,1000,1480
0,8,owner,12,39,married,no_rec,fixed,75,160.0,1500.0,0.0,360,865
0,24,owner,60,43,single,no_rec,fixed,35,120.0,3500.0,0.0,1320,1680
0,3,parents,60,23,single,no_rec,fixed,35,107.0,0.0,0.0,800,1111
0,13,owner,60,27,married,no_rec,fixed,35,253.0,7000.0,0.0,1060,1750
0,2,rent,60,49,married,no_rec,fixed,51,155.0,0.0,0.0,1500,1550
0,33,owner,48,61,married,no_rec,fixed,35,130.0,8000.0,0.0,850,1050
1,0,owner,36,31,married,yes_rec,partime,45,120.0,3000.0,150.0,700,850
0,0,rent,60,46,separated,no_rec,fixed,57,124.0,0.0,0.0,940,1149
0,7,parents,60,25,single,no_rec,fixed,35,75.0,0.0,0.0,1100,1340
0,20,owner,36,37,married,yes_rec,fixed,60,150.0,3500.0,0.0,450,950
0,10,rent,36,36,divorced,no_rec,freelance,45,100.0,0.0,0.0,1000,1700
1,17,owner,36,60,married,no_rec,fixed,60,78.0,2500.0,0.0,650,800
0,1,owner,60,28,married,no_rec,fixed,45,60.0,4000.0,0.0,1500,2326
0,10,owner,60,32,married,no_rec,fixed,45,419.0,5500.0,2500.0,1300,1995
0,4,rent,60,25,married,no_rec,fixed,56,112.0,0.0,0.0,1250,1399
1,3,rent,60,32,married,no_rec,fixed,50,147.0,0.0,0.0,1100,1226
0,31,owner,12,53,married,yes_rec,fixed,60,165.0,6000.0,0.0,594,1332
0,3,rent,24,32,married,no_rec,fixed,61,160.0,0.0,0.0,400,450
0,8,rent,60,46,married,no_rec,freelance,45,0.0,0.0,0.0,1000,1359
0,0,rent,12,22,single,no_rec,freelance,38,34.0,0.0,0.0,700,1665
0,1,rent,60,25,married,no_rec,partime,42,73.0,0.0,0.0,1000,1050
1,12,owner,60,37,married,no_rec,fixed,60,98.0,9000.0,200.0,800,1012
0,2,rent,36,44,married,no_rec,partime,57,123.0,5000.0,0.0,900,975
0,10,owner,12,36,married,no_rec,freelance,45,0.0,4000.0,0.0,900,1776
0,1,owner,60,40,married,yes_rec,fixed,45,100.0,8500.0,0.0,400,1570
0,0,owner,60,47,married,no_rec,freelance,45,56.0,6000.0,0.0,1345,1345
0,3,owner,60,32,married,no_rec,fixed,45,90.0,6000.0,0.0,1500,2502
0,1,owner,60,21,single,yes_rec,fixed,35,294.0,53000.0,0.0,1300,1398
0,10,owner,36,50,married,no_rec,freelance,75,0.0,7500.0,0.0,1000,1230
0,19,parents,60,34,single,no_rec,fixed,35,80.0,0.0,0.0,1000,1097
0,0,parents,18,33,single,no_rec,fixed,35,112.0,6000.0,0.0,450,1196
0,3,rent,60,29,married,yes_rec,fixed,55,100.0,0.0,0.0,930,1007
0,4,owner,36,42,single,no_rec,fixed,35,115.0,12000.0,0.0,900,1299
0,5,owner,60,37,married,no_rec,freelance,60,67.0,3500.0,196.0,1300,1625
0,2,owner,60,24,married,no_rec,fixed,45,375.0,5000.0,0.0,2200,2433
0,2,0,60,39,single,no_rec,fixed,35,113.0,0.0,0.0,1250,1499
0,18,rent,36,41,single,no_rec,freelance,40,53.0,0.0,0.0,750,1077
0,17,owner,48,55,married,yes_rec,freelance,60,73.0,15000.0,0.0,1900,2205
1,5,owner,48,26,single,no_rec,fixed,35,0.0,10000.0,5000.0,1500,2272
0,19,owner,60,34,married,no_rec,fixed,60,196.0,7000.0,1000.0,1690,1930
0,1,rent,48,24,married,no_rec,partime,41,56.0,0.0,0.0,1500,1935
0,16,owner,48,31,married,no_rec,fixed,45,200.0,5000.0,800.0,1250,1646
0,1,rent,48,34,married,no_rec,fixed,55,102.0,0.0,0.0,600,1074
0,15,owner,60,43,married,no_rec,freelance,60,310.0,7000.0,0.0,1200,1297
0,11,owner,60,33,married,no_rec,fixed,60,106.0,6000.0,0.0,1500,1702
1,0,parents,36,22,single,no_rec,partime,35,103.0,4500.0,0.0,1050,1485
0,0,parents,60,41,single,no_rec,partime,35,131.0,4500.0,0.0,1200,1538
1,0,priv,60,43,married,no_rec,partime,45,117.0,2000.0,250.0,1600,1967
1,0,rent,60,25,single,yes_rec,partime,47,120.0,0.0,0.0,1200,1460
1,0,rent,36,18,single,yes_rec,other,38,33.0,0.0,0.0,300,350
1,0,parents,36,35,single,no_rec,freelance,35,0.0,0.0,0.0,875,950
0,9,0,60,31,married,no_rec,fixed,60,130.0,0.0,0.0,1500,1700
0,14,owner,60,40,married,no_rec,fixed,60,110.0,5000.0,0.0,1000,1646
0,4,parents,36,20,single,no_rec,fixed,35,60.0,0.0,0.0,550,587
0,5,parents,36,28,married,no_rec,fixed,45,107.0,0.0,0.0,1160,1959
1,0,rent,36,22,single,no_rec,partime,42,65.0,0.0,0.0,430,550
0,4,parents,36,28,married,no_rec,fixed,35,173.0,0.0,0.0,1000,1300
0,13,owner,60,35,married,no_rec,fixed,60,134.0,4500.0,700.0,1000,1894
0,8,owner,60,41,married,no_rec,freelance,60,173.0,8000.0,0.0,1200,1570
1,1,parents,60,22,single,no_rec,freelance,35,78.0,3500.0,0.0,2275,2300
0,5,ignore,48,51,divorced,no_rec,fixed,35,95.0,6000.0,0.0,500,645
0,3,rent,36,21,single,no_rec,fixed,44,89.0,0.0,0.0,400,500
1,1,owner,60,40,married,yes_rec,fixed,60,155.0,2500.0,0.0,1650,1650
1,3,owner,36,45,married,yes_rec,fixed,60,87.0,3500.0,0.0,650,650
0,0,parents,48,22,single,no_rec,freelance,45,0.0,0.0,0.0,4000,4500
1,1,parents,36,31,married,no_rec,fixed,35,61.0,4000.0,0.0,700,800
0,3,priv,60,35,married,no_rec,fixed,75,185.0,3500.0,1200.0,700,845
0,20,owner,12,48,separated,no_rec,freelance,75,300.0,18000.0,0.0,760,1369
1,3,owner,36,40,married,yes_rec,freelance,60,0.0,4500.0,0.0,575,775
0,10,owner,36,37,married,yes_rec,fixed,60,320.0,15000.0,1000.0,1000,2191
0,1,owner,36,20,single,no_rec,partime,35,139.0,4000.0,0.0,375,425
0,8,rent,48,36,married,no_rec,fixed,76,159.0,0.0,0.0,830,939
0,6,0,48,35,married,no_rec,fixed,60,79.0,15000.0,0.0,2000,2504
0,0,0,36,26,married,no_rec,fixed,45,260.0,0.0,0.0,725,775
1,0,rent,60,60,married,no_rec,other,55,100.0,8000.0,0.0,2500,2500
0,12,owner,60,54,married,yes_rec,fixed,75,231.0,15000.0,0.0,1950,2500
0,6,rent,60,31,single,no_rec,fixed,43,82.0,0.0,0.0,800,946
1,3,parents,60,30,married,yes_rec,fixed,45,120.0,4000.0,0.0,1500,1621
1,0,parents,18,19,single,no_rec,fixed,35,91.0,0.0,0.0,650,650
0,12,rent,36,30,married,no_rec,fixed,65,203.0,0.0,0.0,1500,2700
0,13,parents,60,34,single,no_rec,fixed,35,96.0,0.0,0.0,750,775
1,0,owner,60,39,married,yes_rec,freelance,45,0.0,10000.0,0.0,1500,1699
0,4,priv,24,44,married,no_rec,freelance,60,0.0,2900.0,0.0,1800,2750
1,8,0,36,39,married,no_rec,fixed,35,0.0,0.0,0.0,450,550
0,8,owner,24,36,married,no_rec,fixed,60,90.0,6000.0,1500.0,900,1715
0,10,owner,36,52,married,no_rec,freelance,35,225.0,25000.0,0.0,2000,2315
0,5,owner,60,36,married,yes_rec,fixed,35,205.0,9000.0,1500.0,1050,1168
1,5,parents,48,20,single,no_rec,other,45,0.0,0.0,0.0,2500,3542
1,2,owner,60,35,single,no_rec,fixed,35,51.0,4000.0,0.0,1400,1628
0,21,owner,60,40,married,yes_rec,fixed,60,144.0,6500.0,0.0,2000,2230
1,3,parents,60,34,single,yes_rec,partime,35,80.0,0.0,0.0,1100,1265
1,0,rent,60,38,married,no_rec,freelance,35,0.0,0.0,0.0,1300,1636
0,14,parents,60,32,married,yes_rec,fixed,35,140.0,0.0,0.0,1150,1273
0,23,owner,60,50,married,no_rec,fixed,45,90.0,3000.0,0.0,950,1101
0,3,owner,48,25,married,no_rec,freelance,35,107.0,4500.0,1900.0,1000,1250
0,4,owner,36,32,married,no_rec,fixed,45,190.0,13000.0,2000.0,800,2400
0,8,owner,60,34,married,yes_rec,fixed,45,145.0,5000.0,0.0,1100,1110
0,11,rent,12,29,single,no_rec,fixed,44,93.0,0.0,0.0,700,1667
0,2,rent,60,40,married,no_rec,fixed,60,145.0,500.0,0.0,1550,1621
0,3,parents,48,24,single,no_rec,fixed,35,55.0,3000.0,0.0,850,875
0,3,parents,48,28,married,no_rec,fixed,45,173.0,0.0,0.0,1000,2057
0,6,rent,60,34,married,no_rec,fixed,86,110.0,0.0,0.0,800,2263
1,0,rent,60,38,married,yes_rec,partime,75,0.0,0.0,0.0,1000,1235
0,20,owner,60,39,married,no_rec,fixed,60,68.0,13000.0,0.0,900,975
0,0,owner,24,52,married,no_rec,other,45,170.0,6500.0,0.0,500,600
0,8,owner,60,33,married,no_rec,fixed,45,160.0,2000.0,0.0,1050,2277
1,5,owner,48,49,widow,no_rec,other,35,48.0,4000.0,0.0,1100,1438
0,17,owner,48,46,married,no_rec,fixed,35,128.0,4000.0,0.0,1400,1718
1,2,rent,48,44,separated,no_rec,fixed,48,125.0,5000.0,800.0,1600,2500
0,0,parents,60,22,single,no_rec,partime,35,72.0,0.0,0.0,1100,1131
0,20,owner,60,44,married,no_rec,fixed,60,115.0,4000.0,0.0,1250,1463
0,5,rent,60,42,separated,yes_rec,freelance,89,288.0,15000.0,0.0,1800,2148
0,16,owner,36,40,married,no_rec,fixed,60,160.0,4000.0,0.0,1300,2305
0,14,owner,60,38,married,no_rec,fixed,60,114.0,5000.0,400.0,1200,2062
0,1,rent,6,38,married,no_rec,partime,72,118.0,0.0,0.0,125,375
0,1,parents,48,21,single,no_rec,fixed,35,60.0,0.0,0.0,850,1195
1,1,rent,24,24,single,no_rec,partime,49,139.0,0.0,0.0,500,550
0,12,rent,48,36,married,no_rec,fixed,80,195.0,0.0,0.0,1800,2272
0,3,parents,48,29,separated,no_rec,fixed,35,108.0,0.0,0.0,900,1263
1,2,rent,18,46,married,yes_rec,fixed,74,140.0,0.0,0.0,200,380
0,18,parents,60,42,divorced,yes_rec,fixed,35,145.0,0.0,0.0,1000,1025
0,15,owner,36,43,married,yes_rec,fixed,60,105.0,5000.0,0.0,400,1631
1,2,parents,60,20,single,no_rec,fixed,35,56.0,3500.0,0.0,1300,1637
0,14,owner,60,28,married,no_rec,fixed,35,216.0,4000.0,0.0,1750,2270
1,0,parents,36,21,single,no_rec,partime,35,130.0,2000.0,0.0,875,1075
0,3,owner,60,27,married,no_rec,fixed,35,120.0,4000.0,1500.0,1800,2090
0,1,owner,60,27,married,no_rec,fixed,35,90.0,2000.0,0.0,1150,1470
1,6,rent,60,38,married,yes_rec,fixed,55,103.0,0.0,0.0,1100,1303
1,0,owner,36,42,married,no_rec,freelance,60,0.0,5000.0,0.0,1350,1850
0,3,owner,60,33,married,yes_rec,fixed,45,193.0,10000.0,1500.0,1300,1730
0,6,parents,18,25,married,no_rec,fixed,45,164.0,0.0,0.0,1250,1890
0,18,rent,60,37,married,no_rec,fixed,70,100.0,0.0,0.0,1300,1345
0,30,owner,12,56,married,no_rec,freelance,45,60.0,12000.0,0.0,1375,1700
0,25,priv,12,55,single,no_rec,freelance,35,92.0,25000.0,0.0,150,400
0,1,owner,60,22,single,no_rec,fixed,35,300.0,4000.0,200.0,1350,1450
0,18,rent,48,53,married,no_rec,fixed,54,92.0,0.0,0.0,1340,1345
0,5,owner,36,53,married,yes_rec,other,35,227.0,8500.0,0.0,1550,1985
1,5,rent,48,31,married,yes_rec,fixed,60,150.0,0.0,0.0,800,1707
0,14,owner,60,40,married,no_rec,fixed,45,91.0,0.0,0.0,1100,1565
1,0,parents,60,33,married,yes_rec,freelance,60,0.0,0.0,0.0,2000,2235
0,10,priv,60,48,married,no_rec,fixed,35,161.0,9000.0,0.0,900,1100
0,39,owner,60,58,married,no_rec,fixed,35,113.0,3500.0,0.0,1380,1623
0,0,priv,48,41,married,no_rec,fixed,75,146.0,10000.0,0.0,1370,1623
0,1,parents,36,24,single,no_rec,fixed,35,70.0,0.0,0.0,700,1067
1,5,rent,60,37,married,no_rec,fixed,77,318.0,5000.0,0.0,1750,2953
0,10,owner,60,34,married,no_rec,fixed,45,115.0,9500.0,0.0,1450,1721
1,1,rent,60,36,married,yes_rec,partime,84,90.0,0.0,0.0,1100,1184
0,3,priv,60,27,married,no_rec,fixed,35,215.0,5000.0,2800.0,1500,1682
0,8,owner,24,30,married,yes_rec,fixed,35,340.0,1200.0,0.0,1000,1893
1,1,rent,60,31,divorced,yes_rec,partime,39,42.0,0.0,0.0,1200,1265
0,0,owner,24,18,single,no_rec,partime,35,104.0,12000.0,0.0,1700,1726
0,20,priv,60,59,married,no_rec,freelance,35,81.0,18000.0,0.0,1200,1349
1,8,rent,48,30,single,no_rec,fixed,46,114.0,0.0,0.0,1650,1659
0,0,priv,60,42,married,no_rec,partime,35,210.0,1500.0,0.0,1250,1518
0,3,owner,48,29,married,no_rec,fixed,35,83.0,4500.0,1170.0,700,837
1,3,rent,48,39,married,yes_rec,fixed,97,223.0,0.0,0.0,1250,1609
0,17,0,48,40,married,no_rec,fixed,60,117.0,6000.0,960.0,1200,1893
1,14,owner,60,47,widow,yes_rec,fixed,35,100.0,4000.0,2000.0,1475,1475
1,11,parents,60,30,married,yes_rec,fixed,45,105.0,5000.0,0.0,1500,2500
1,24,0,60,41,married,yes_rec,freelance,75,0.0,0.0,0.0,2200,2428
0,2,parents,36,25,single,no_rec,fixed,35,110.0,0.0,0.0,500,1200
0,3,parents,60,23,single,no_rec,freelance,35,42.0,10000.0,0.0,2000,2203
0,14,owner,60,35,married,no_rec,fixed,35,80.0,3500.0,0.0,1100,1622
1,20,owner,60,43,married,yes_rec,fixed,45,120.0,10000.0,0.0,2000,2700
0,5,rent,24,41,married,no_rec,freelance,44,90.0,8000.0,0.0,600,1218
0,15,owner,60,50,married,yes_rec,fixed,35,112.0,4000.0,0.0,1150,1400
0,3,owner,36,26,married,no_rec,fixed,35,136.0,6000.0,4500.0,900,1421
1,7,owner,36,38,married,yes_rec,fixed,45,85.0,3400.0,1500.0,450,550
0,7,owner,60,33,married,no_rec,freelance,60,144.0,4500.0,0.0,1100,1245
0,9,owner,60,42,married,no_rec,fixed,75,140.0,7000.0,0.0,1000,1423
0,2,rent,48,22,married,no_rec,fixed,53,183.0,0.0,0.0,1300,1300
0,2,rent,60,38,single,no_rec,fixed,70,250.0,0.0,0.0,1300,1365
1,1,priv,36,28,married,no_rec,freelance,45,0.0,6000.0,0.0,1000,1150
1,0,rent,60,24,married,no_rec,partime,41,56.0,0.0,0.0,1308,1558
0,2,priv,60,24,married,no_rec,fixed,35,170.0,5000.0,1500.0,1150,1200
0,16,rent,36,41,married,no_rec,fixed,52,71.0,0.0,0.0,900,950
1,3,rent,60,39,married,yes_rec,fixed,69,94.0,0.0,0.0,1450,1546
1,1,rent,60,34,married,no_rec,fixed,56,112.0,4000.0,1500.0,1400,1508
0,12,rent,36,55,married,no_rec,fixed,57,115.0,0.0,0.0,800,1250
1,0,owner,60,64,widow,no_rec,other,35,100.0,8000.0,0.0,1980,2038
0,3,0,48,32,single,yes_rec,fixed,35,71.0,0.0,0.0,1000,1200
0,14,rent,36,47,married,no_rec,fixed,73,125.0,6500.0,0.0,600,825
1,0,parents,60,25,single,no_rec,partime,35,35.0,0.0,0.0,1150,1351
0,9,owner,60,25,married,no_rec,fixed,60,200.0,13500.0,5000.0,1900,2115
1,0,rent,48,35,married,no_rec,partime,106,160.0,0.0,0.0,930,930
1,0,rent,48,24,married,no_rec,partime,35,0.0,0.0,0.0,600,1452
1,1,parents,60,43,married,yes_rec,fixed,90,179.0,0.0,0.0,1600,1896
1,2,parents,36,21,single,no_rec,freelance,35,221.0,0.0,0.0,500,650
0,4,owner,48,22,married,no_rec,fixed,35,214.0,10000.0,3000.0,1250,1566
0,20,owner,60,56,married,no_rec,fixed,35,145.0,5000.0,0.0,1600,1763
0,2,0,48,25,single,no_rec,fixed,35,142.0,0.0,0.0,1000,1440
0,8,owner,60,56,married,no_rec,freelance,45,200.0,30000.0,0.0,1400,1500
0,13,owner,60,36,married,no_rec,fixed,45,72.0,3500.0,45.0,1400,1625
0,5,owner,24,59,married,no_rec,fixed,35,105.0,18000.0,0.0,1800,1965
0,13,owner,60,58,married,no_rec,fixed,75,211.0,7500.0,2000.0,800,1214
1,0,owner,60,40,married,yes_rec,partime,90,90.0,8000.0,0.0,1000,1189
0,25,owner,12,49,married,no_rec,freelance,60,100.0,5500.0,0.0,1000,1998
1,5,rent,54,27,married,no_rec,fixed,47,118.0,0.0,0.0,1500,1600
1,2,owner,60,44,married,no_rec,fixed,60,88.0,2000.0,0.0,1450,1452
0,5,owner,24,26,married,no_rec,fixed,45,147.0,10000.0,300.0,450,1522
1,5,rent,48,49,widow,yes_rec,freelance,45,0.0,0.0,0.0,1000,2193
0,18,owner,60,45,single,yes_rec,fixed,35,197.0,2000.0,0.0,1500,1578
1,1,priv,60,24,married,no_rec,partime,35,127.0,3500.0,2000.0,1700,1825
1,0,rent,60,25,married,yes_rec,fixed,69,235.0,0.0,0.0,1400,1650
0,12,owner,60,56,married,no_rec,freelance,35,126.0,17000.0,0.0,3000,3745
0,5,owner,36,43,married,no_rec,freelance,45,0.0,4000.0,0.0,1800,2300
0,2,0,24,30,married,yes_rec,fixed,45,233.0,0.0,0.0,900,1189
0,1,owner,60,47,married,no_rec,fixed,75,78.0,4000.0,0.0,1500,1711
0,2,owner,48,30,single,no_rec,fixed,35,106.0,4000.0,0.0,660,1060
0,14,owner,60,28,married,no_rec,fixed,45,178.0,4000.0,700.0,600,700
1,8,owner,60,64,married,no_rec,freelance,60,111.0,0.0,0.0,1895,2596
1,2,owner,60,29,married,yes_rec,partime,35,71.0,6000.0,0.0,700,2700
1,0,parents,60,26,separated,no_rec,other,35,0.0,0.0,0.0,950,1735
0,1,parents,48,24,single,no_rec,fixed,35,53.0,0.0,0.0,1200,1215
0,18,owner,36,43,married,no_rec,fixed,90,116.0,4000.0,0.0,400,985
0,30,owner,12,52,single,no_rec,fixed,35,237.0,5000.0,500.0,800,1800
0,3,rent,48,34,married,no_rec,fixed,77,165.0,5000.0,0.0,1287,1693
0,3,parents,24,25,single,yes_rec,fixed,35,128.0,0.0,0.0,300,1397
0,25,owner,18,40,married,no_rec,freelance,75,0.0,5000.0,1600.0,375,375
0,1,owner,60,61,single,no_rec,other,35,216.0,8000.0,0.0,1200,1236
0,16,owner,60,51,married,no_rec,fixed,60,155.0,4000.0,0.0,900,925
0,10,owner,60,37,single,yes_rec,other,35,0.0,78000.0,0.0,1250,1418
0,0,parents,24,41,married,no_rec,fixed,60,105.0,3500.0,0.0,450,600
1,0,parents,60,27,married,no_rec,partime,45,82.0,0.0,0.0,1400,1520
0,8,owner,36,52,married,no_rec,fixed,60,695.0,18000.0,0.0,750,2095
0,13,owner,60,31,married,no_rec,fixed,45,180.0,7500.0,1400.0,1200,1491
0,6,owner,60,28,married,no_rec,freelance,60,125.0,0.0,0.0,800,1700
1,13,rent,36,44,married,yes_rec,freelance,84,85.0,0.0,0.0,1150,1325
0,13,owner,24,41,married,no_rec,fixed,60,167.0,6000.0,1122.0,400,850
1,0,parents,60,18,single,no_rec,partime,35,45.0,0.0,0.0,900,1001
0,3,owner,60,43,married,no_rec,freelance,45,174.0,9000.0,1692.0,1900,2374
1,2,owner,60,25,single,no_rec,partime,35,95.0,4500.0,3000.0,1080,1296
0,20,owner,6,48,married,yes_rec,freelance,35,0.0,14000.0,0.0,500,1351
0,25,owner,60,50,married,yes_rec,freelance,75,314.0,10000.0,0.0,1350,1417
0,1,rent,60,21,single,no_rec,fixed,46,110.0,0.0,0.0,1450,1517
0,19,owner,60,35,married,no_rec,fixed,45,163.0,8000.0,340.0,1100,1269
0,3,owner,30,37,married,no_rec,fixed,75,80.0,4000.0,0.0,650,1270
0,16,owner,60,30,married,no_rec,fixed,35,110.0,5000.0,200.0,1000,1000
0,0,owner,60,25,married,no_rec,partime,35,90.0,1500.0,500.0,900,990
